Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n2,chipseq,3745300,FASTQC,201226407,51724,45.5,890896384,216746490,1869151,6,207654912,2052096,4548755456,16106127360,890896384,201226407,646348142,646348142
n2,chipseq,5975700,FASTQC,309971023,30736,95.7,1036230656,338772900,1867417,6,354578432,2019328,4476399616,16106127360,1036230656,323248528,1030577327,1030577327
n2,chipseq,59924000,FASTQC,3204537970,240017,98.9,1040945152,3220076771,1887123,6,3223658496,2048000,4546658304,16106127360,1040945152,3204537970,10341579155,10341579155
n2,chipseq,191221075,TRIMGALORE,8712302981,1638274,454.3,4202291200,145981305699,137207354971,8,15306952704,8374255616,4947333120,16106127360,4314480640,8712302981,32978181418,32978181418
n2,chipseq,23902700,TRIMGALORE,1236479068,223315,433.3,2381053952,18672284233,17312544091,8,1651978240,1058557952,3198119936,16106127360,2389532672,1289277344,4122288528,4122288528
n2,chipseq,747000,FASTQC,38857457,6353,141.5,380686336,56046133,1878570,6,42135552,2031616,4556795904,16106127360,383913984,40519368,128829560,128829560
n2,chipseq,7490500,FASTQC,402364800,31305,103.9,1123803136,417886155,1871747,6,402460672,2043904,4556795904,16106127360,1124151296,402364800,1292690384,1292690384
n2,chipseq,936400,FASTQC,50401769,6351,152.6,526671872,65923934,1875557,6,50524160,2043904,4561571840,16106127360,526671872,50401769,161603717,161603717
n2,chipseq,14981000,TRIMGALORE,803790497,133299,442.9,1930653696,11697593506,10823283013,8,901849088,684621824,3198119936,16106127360,2012852224,803790497,2585386823,2585386823
n2,chipseq,234100,TRIMGALORE,12585529,6028,262.5,283754496,252950333,208782281,8,15454208,12853248,3278516224,16106127360,283754496,12585529,40398757,40398757
n2,chipseq,1494000,TRIMGALORE,77656954,17779,369.4,406519808,1400341361,1245983035,8,81047552,68644864,3198119936,16106127360,410673152,81040576,257651332,257651332
n2,chipseq,119847942,TRIMGALORE,6392794687,1030831,453.2,4141887488,91794558908,85332627045,8,9248358400,5424291840,4904312832,16106127360,4189188096,6392794687,20683131816,20683131816
n2,chipseq,186800,TRIMGALORE,9697091,7090,194.6,287510528,207433983,168178782,8,15908864,10452992,3278491648,16106127360,292773888,10126273,32214839,32214839
n2,chipseq,1872700,TRIMGALORE,100713019,26312,311.0,485273600,1678907779,1505606037,8,127741952,87834624,3202289664,16106127360,495869952,100713019,323191186,323191186
n2,chipseq,95610575,FASTQC,4925423347,353407,100.4,1038143488,5156902940,1878558,6,5141504000,2035712,4476399616,16106127360,1038143488,5141366402,16489096542,16489096542
n2,chipseq,239695842,TRIMGALORE,11412781063,2033813,456.4,4282634240,181921458290,170445597764,8,21900869632,10796740608,5038878720,16106127360,4323659776,11412781063,41366257414,41366257414
n2,chipseq,2987900,TRIMGALORE,155106475,34566,373.5,656412672,2552470981,2317471605,8,199315456,135061504,3278495744,16106127360,656723968,161884701,515279642,515279642
n2,chipseq,29962000,TRIMGALORE,1604989437,261787,449.3,3369877504,23145631073,21471004095,8,1951064064,1364385792,4115398656,16106127360,3378257920,1604989437,5170796515,5170796515
n2,chipseq,373500,TRIMGALORE,19409231,8459,264.6,288378880,393781172,334284121,8,23764992,18755584,3274321920,16106127360,288378880,20247034,64410389,64410389
n2,chipseq,3745300,TRIMGALORE,201226407,36900,425.8,640811008,3110440447,2837081975,8,201232384,173449216,3200196608,16106127360,641433600,201226407,646348142,646348142
n2,chipseq,47805300,TRIMGALORE,2468333736,415767,451.5,3557769216,37093311733,34447768753,8,3171373056,2111328256,4303364096,16106127360,3667369984,2575508140,8244555575,8244555575
n2,chipseq,747000,TRIMGALORE,38857457,11355,334.2,311336960,766694798,666640199,8,42971136,35385344,3281301504,16106127360,311336960,40519368,128829560,128829560
n2,chipseq,468200,TRIMGALORE,25209271,7858,320.1,266121216,485075111,415655790,8,25210880,23580672,3274321920,16106127360,266121216,25209271,80802540,80802540
n2,chipseq,7490500,TRIMGALORE,402364800,69099,436.7,1352597504,5973976948,5499683724,8,402370560,344166400,3204042752,16106127360,1356644352,402364800,1292690384,1292690384
n2,chipseq,5975700,TRIMGALORE,309971023,57069,434.8,1021874176,4856231572,4459960863,8,323256320,267390976,3198095360,16106127360,1048133632,323248528,1030577327,1030577327
n2,chipseq,59924000,TRIMGALORE,3204537970,532600,441.6,3985539072,46036373517,42762430272,8,4355592192,2721869824,4730789888,16106127360,4115374080,3204537970,10341579155,10341579155
n2,chipseq,936400,TRIMGALORE,50401769,14162,330.0,303030272,949086087,829276186,8,53972992,44990464,3274301440,16106127360,307175424,50401769,161603717,161603717
n2,chipseq,95610575,TRIMGALORE,4925423347,814819,459.3,4064264192,73921464764,68710229484,8,7391162368,4208676864,4824547328,16106127360,4239470592,5141366402,16489096542,16489096542
n2,chipseq,11951400,BWA_MEM,619328932,425734,660.6,9313140736,8677163185,3449026995,8,5950939136,719044608,10544263168,16106127360,9317801984,529336693,1973688597,2061152877
n2,chipseq,191221075,BWA_MEM,8712302981,5465252,787.7,9311629312,58029278537,55747534714,8,13791322112,11512958976,10544484352,16106127360,9316454400,8371968286,31578852210,32978181418
n2,chipseq,23902700,BWA_MEM,1236479068,761644,709.4,9319063552,11957809129,6921739906,8,6474711040,1438482432,10544308224,16106127360,9323651072,1056392134,3947472173,4122288528
n2,chipseq,14981000,BWA_MEM,803790497,458802,713.6,9215713280,9449529383,4267572688,8,6102650880,918470656,10544484352,16106127360,9229152256,682502866,2419202191,2585386823
n2,chipseq,234100,BWA_MEM,12585529,40006,135.8,5690105856,5479394360,65444682,8,4003119104,14299136,6207012864,16106127360,5690105856,10716259,37753979,40398757
n2,chipseq,1494000,BWA_MEM,77656954,51276,655.2,8295452672,5821014803,426704949,8,592269312,89788416,8673333248,16106127360,8295481344,66539455,246730487,257651332
n2,chipseq,119847942,BWA_MEM,6392794687,3285668,790.9,9251278848,37976134352,34486755480,8,6596100096,7353384960,10545221632,16106127360,9263001600,5422061843,19353307224,20683131816
n2,chipseq,186800,BWA_MEM,9697091,50784,91.8,5585297408,5467395415,52748345,8,3961966592,11198464,6138929152,16106127360,5585342464,8313741,30827053,32214839
n2,chipseq,1872700,BWA_MEM,100713019,71328,577.9,8685907968,5918153778,529492020,8,1574535168,114638848,10019192832,16106127360,8699604992,85728648,302250507,323191186
n2,chipseq,239695842,BWA_MEM,11412781063,6521209,791.9,9268277248,70714386654,69202109394,8,12779790336,14706057216,10546229248,16106127360,9272520704,10794420099,38708045419,41366257414
n2,chipseq,2987900,BWA_MEM,155106475,159023,437.7,9056096256,6227373719,856415065,8,5337624576,179580928,10469814272,16106127360,9078415360,132939897,493544370,515279642
n2,chipseq,29962000,BWA_MEM,1604989437,863496,755.0,9231556608,13507926334,8564643612,8,6142095360,1837244416,10544799744,16106127360,9235603456,1362218816,4838921974,5170796515
n2,chipseq,373500,BWA_MEM,19409231,51371,172.1,5970579456,5517622035,105858961,8,4885757952,22396928,6290071552,16106127360,5971349504,16624070,61653572,64410389
n2,chipseq,3745300,BWA_MEM,201226407,120598,695.8,9120690176,6419109193,1059481487,8,1373331456,229330944,10544336896,16106127360,9121480704,171342265,604796324,646348142
n2,chipseq,47805300,BWA_MEM,2468333736,1395166,781.5,9311776768,18494077518,13842321758,8,4172972032,2876198912,10544381952,16106127360,9315483648,2109145134,7894679807,8244555575
n2,chipseq,747000,BWA_MEM,38857457,62445,279.3,6798139392,5618499553,212534393,8,3589033984,44847104,7397662720,16106127360,6798872576,33270163,123334872,128829560
n2,chipseq,468200,BWA_MEM,25209271,26267,401.0,6100811776,5541342309,130967790,8,1287700480,28610560,6761791488,16106127360,6100811776,21449045,75551060,80802540
n2,chipseq,7490500,BWA_MEM,402364800,221012,766.2,9207197696,7427338129,2126668674,8,629358592,459100160,10544406528,16106127360,9208315904,342052389,1209703399,1292690384
n2,chipseq,5975700,BWA_MEM,309971023,197103,708.9,9231183872,7042251091,1718619170,8,2201845760,359333888,10544254976,16106127360,9255514112,265287657,986939319,1030577327
n2,chipseq,59924000,BWA_MEM,3204537970,1678120,784.8,9241473024,21649259101,17186093067,8,4636213248,3675643904,10545197056,16106127360,9246543872,2719702174,9677021922,10341579155
n2,chipseq,936400,BWA_MEM,50401769,71239,293.6,7210336256,5666028219,262845201,8,3664285696,57233408,7535800320,16106127360,7210360832,42869101,151107260,161603717
n2,chipseq,95610575,BWA_MEM,4925423347,2735877,789.0,9313144832,31650858612,27779307027,8,5837574144,5754998784,10544447488,16106127360,9313796096,4206446221,15789126097,16489096542
n2,chipseq,11951400,SORT_BAM,619328932,49209,194.1,3236831232,2696850360,661437017,6,719818752,661737472,6311198720,16106127360,3510259712,718725245,718725245,2061152877
n2,chipseq,191221075,SORT_BAM,8712302981,883779,195.9,5450735616,47204493748,18970637457,6,25968738304,18975592448,6787235840,16106127360,5758988288,11507734634,11507734634,32978181418
n2,chipseq,23902700,SORT_BAM,1236479068,108873,212.8,5598732288,6477930129,2481780574,6,1438679040,2482384896,6938648576,16106127360,5751574528,1437846718,1437846718,4122288528
n2,chipseq,14981000,SORT_BAM,803790497,57814,200.9,3971452928,3467558089,851678658,6,918097920,852045824,6311198720,16106127360,4308357120,918070786,918070786,2585386823
n2,chipseq,234100,SORT_BAM,12585529,1292,162.9,9117696,61209066,18428166,6,14295040,18448384,5241692160,16106127360,9117696,14292279,14292279,40398757
n2,chipseq,1494000,SORT_BAM,77656954,6414,193.2,410161152,354184745,91575614,6,89755648,91623424,5958873088,16106127360,440369152,89755293,89755293,257651332
n2,chipseq,119847942,SORT_BAM,6392794687,602082,191.3,5598646272,33026092803,13482550757,6,17189470208,13485535232,6932242432,16106127360,5758435328,7350199220,7350199220,20683131816
n2,chipseq,186800,SORT_BAM,9697091,1040,163.0,7266304,48618838,15083337,6,11194368,15097856,5241692160,16106127360,7266304,11192366,11192366,32214839
n2,chipseq,1872700,SORT_BAM,100713019,7884,193.0,501551104,450881088,115452378,6,114593792,115507200,5958873088,16106127360,539856896,114592459,114592459,323191186
n2,chipseq,239695842,SORT_BAM,11412781063,1174376,190.7,5745209344,63499511594,26024433269,6,36528398336,26030628864,7085858816,16106127360,5745348608,14699649504,14699649504,41366257414
n2,chipseq,2987900,SORT_BAM,155106475,12273,195.0,811155456,695970265,175305892,6,179535872,175386624,6009204736,16106127360,875388928,179506802,179506802,515279642
n2,chipseq,29962000,SORT_BAM,1604989437,135514,203.0,5446582272,8073455470,2915030833,6,3369529344,2915774464,6714671104,16106127360,5752004608,1836459500,1836459500,5170796515
n2,chipseq,373500,SORT_BAM,19409231,1959,168.9,6889472,93459982,26883424,6,22409216,26906624,13656064,16106127360,6889472,22386690,22386690,64410389
n2,chipseq,3745300,SORT_BAM,201226407,15768,194.1,992174080,888898274,222901298,6,229240832,222998528,6009204736,16106127360,1072861184,229239990,229239990,646348142
n2,chipseq,47805300,SORT_BAM,2468333736,215635,209.8,5304852480,12596490699,4836096818,6,4785405952,4837302272,6715490304,16106127360,5757763584,2874911291,2874911291,8244555575
n2,chipseq,747000,SORT_BAM,38857457,3645,179.7,9117696,181220208,48949735,6,44830720,48975872,5241692160,16106127360,9117696,44830697,44830697,128829560
n2,chipseq,468200,SORT_BAM,25209271,2347,167.7,7827456,118165158,33162651,6,28602368,33185792,5039443968,16106127360,7827456,28600220,28600220,80802540
n2,chipseq,7490500,SORT_BAM,402364800,30330,196.5,1975336960,1756074858,434877079,6,458915840,435068928,6109868032,16106127360,2141847552,458908091,458908091,1292690384
n2,chipseq,5975700,SORT_BAM,309971023,25087,194.7,1612636160,1370594001,339809324,6,359182336,339963904,6109868032,16106127360,1746522112,359181028,359181028,1030577327
n2,chipseq,59924000,SORT_BAM,3204537970,291700,202.4,5681741824,17015283588,6921945329,6,7071604736,6923456512,7093084160,16106127360,5755482112,3674057115,3674057115,10341579155
n2,chipseq,936400,SORT_BAM,50401769,4417,181.0,255365120,229825555,61022812,6,57212928,61054976,5933707264,16106127360,272637952,57211777,57211777,161603717
n2,chipseq,95610575,SORT_BAM,4925423347,439576,199.1,5531222016,24205722883,9317980983,6,11442429952,9320407040,7039975424,16106127360,5758930944,5752412639,5752412639,16489096542
n2,chipseq,11951400,MERGED_BAM,619328932,192729,107.3,7199825920,3300102840,665745707,6,1376731136,665780224,20531208192,16106127360,7212847104,661387702,661387702,2061152877
n2,chipseq,186800,MERGED_BAM,9697091,9166,154.9,5104398336,73913591,15792836,6,30101504,15806464,20190380032,16106127360,5104398336,15056058,15056058,32214839
n2,chipseq,23902700,MERGED_BAM,1236479068,366170,113.2,7919521792,6398044218,1290710300,6,2779734016,1290756096,20537106432,16106127360,7922540544,1281506402,1281506402,4122288528
n2,chipseq,14981000,MERGED_BAM,803790497,237683,106.8,7901298688,4255726746,857110699,6,1745842176,857141248,20531208192,16106127360,7901306880,851628848,851628848,2585386823
n2,chipseq,119847942,MERGED_BAM,6392794687,1802742,113.2,7025156096,31859584400,7502745827,6,16109969408,7502913536,20533657600,16106127360,7033397248,6099065252,6099065252,20683131816
n2,chipseq,234100,MERGED_BAM,12585529,10389,146.9,5227028480,89590881,19154853,6,38670336,19169280,20190380032,16106127360,5227028480,18400268,18400268,40398757
n2,chipseq,1494000,MERGED_BAM,77656954,29142,131.6,7089582080,450168175,92593683,6,170905600,92606464,20531208192,16106127360,7104225280,91538096,91538096,257651332
n2,chipseq,239695842,MERGED_BAM,11412781063,3565205,108.9,7101624320,59666612001,14122513074,6,34522169344,14122807296,20533657600,16106127360,7111655424,11391838127,11391838127,41366257414
n2,chipseq,2987900,MERGED_BAM,155106475,55238,116.2,7087992832,868959856,176640088,6,382435328,176664576,20531208192,16106127360,7099600896,175261125,175261125,515279642
n2,chipseq,29962000,MERGED_BAM,1604989437,459283,111.3,8578494464,8311694755,1674141531,6,4114927616,1674203136,20531208192,16106127360,8578625536,1663231597,1663231597,5170796515
n2,chipseq,373500,MERGED_BAM,19409231,12624,146.3,5577093120,129250900,27645069,6,40456192,27660288,20258545664,16106127360,5577093120,26854113,26854113,64410389
n2,chipseq,191221075,MERGED_BAM,8712302981,2704887,110.7,7032758272,43887103310,10456425005,6,23305515008,10456633344,20533657600,16106127360,7032946688,8365922451,8365922451,32978181418
n2,chipseq,3745300,MERGED_BAM,201226407,66882,114.8,7117848576,1108339162,224439464,6,479780864,224460800,20531208192,16106127360,7125725184,222854584,222854584,646348142
n2,chipseq,47805300,MERGED_BAM,2468333736,722073,118.7,10610716672,12218707410,2468380976,6,6346489856,2468470784,20531208192,16106127360,10620813312,2445007779,2445007779,8244555575
n2,chipseq,747000,MERGED_BAM,38857457,19462,133.0,6508900352,237461126,49804767,6,69390336,49815552,20394876928,16106127360,6513917952,48917503,48917503,128829560
n2,chipseq,7490500,MERGED_BAM,402364800,118736,112.0,7337512960,2169714707,437547110,6,431112192,437567488,20531208192,16106127360,7337512960,434828138,434828138,1292690384
n2,chipseq,5975700,MERGED_BAM,309971023,99228,114.4,7147687936,1691939025,342001107,6,335765504,342028288,20531208192,16106127360,7152824320,339761428,339761428,1030577327
n2,chipseq,59924000,MERGED_BAM,3204537970,894597,124.1,11908755456,16052332795,3235323550,6,8437080064,3235401728,20531208192,16106127360,11910676480,3211893048,3211893048,10341579155
n2,chipseq,936400,MERGED_BAM,50401769,22485,130.3,6584135680,297995323,61930412,6,81391616,61947904,20394876928,16106127360,6584135680,60989048,60989048,161603717
n2,chipseq,95610575,MERGED_BAM,4925423347,1413449,117.4,7029329920,23901207349,5661741627,6,11253297152,5661868032,20533657600,16106127360,7034609664,4569935350,4569935350,16489096542
n2,chipseq,468200,MERGED_BAM,25209271,14524,149.0,5651099648,160052767,33960327,6,45985792,33976320,20258545664,16106127360,5651099648,33132603,33132603,80802540
n2,chipseq,1872700,MERGED_BAM,100713019,35769,126.7,7110451200,570185292,116536349,6,201621504,116555776,20531208192,16106127360,7110451200,115412296,115412296,323191186
n2,chipseq,11951400,PRESEQ,619328932,71479,99.6,19111936,662032711,491973,6,668889088,495616,1054294016,16106127360,19111936,665054547,665054547,2061152877
n2,chipseq,11951400,MERGED_BAM_FILTER,619328932,133553,124.4,14008320,2747020235,1050103342,6,1675264,520654848,23355392,16106127360,14135296,665064545,665064545,2061152877
n2,chipseq,186800,PRESEQ,9697091,1993,125.9,10047488,11253184,489130,6,11198464,491520,1046364160,16106127360,10047488,15126796,15126796,32214839
n2,chipseq,186800,MERGED_BAM_FILTER,9697091,2461,121.6,13819904,51393986,22015032,6,0,12816384,23216128,16106127360,13959168,15136794,15136794,32214839
n2,chipseq,23902700,MERGED_BAM_FILTER,1236479068,254344,123.8,21487616,5174489320,1956083237,6,1287614464,967823360,29995008,16106127360,21487616,1290025293,1290025293,4122288528
n2,chipseq,23902700,PRESEQ,1236479068,140853,100.3,10018816,1287665140,493761,6,0,495616,1046540288,16106127360,10018816,1290015295,1290015295,4122288528
n2,chipseq,14981000,PRESEQ,803790497,86008,100.4,10530816,853709409,492588,6,853655552,495616,1046491136,16106127360,10530816,856418526,856418526,2585386823
n2,chipseq,14981000,MERGED_BAM_FILTER,803790497,172275,124.4,19185664,3630532716,1397197538,6,0,692703232,27807744,16106127360,19185664,856428524,856428524,2585386823
n2,chipseq,119847942,PRESEQ,6392794687,718602,99.9,18522112,6155246333,504202,6,6156972032,499712,1054400512,16106127360,18583552,6157624006,6157624006,20683131816
n2,chipseq,119847942,MERGED_BAM_FILTER,6392794687,1117198,124.5,13946880,23565321807,8754518419,6,6912249856,4330151936,23355392,16106127360,14082048,6157634004,6157634004,20683131816
n2,chipseq,234100,PRESEQ,12585529,2351,109.0,19042304,14344907,495167,6,16084992,499712,1054547968,16106127360,19042304,18488164,18488164,40398757
n2,chipseq,234100,MERGED_BAM_FILTER,12585529,3079,120.7,13934592,65266621,27559667,6,294912,15708160,23355392,16106127360,14073856,18498162,18498162,40398757
n2,chipseq,1494000,MERGED_BAM_FILTER,77656954,18359,123.5,13848576,373963864,146903387,6,87003136,75239424,23355392,16106127360,13979648,91927083,91927083,257651332
n2,chipseq,1494000,PRESEQ,77656954,9801,103.8,18976768,86823587,489777,6,4063232,495616,1054388224,16106127360,18976768,91917085,91917085,257651332
n2,chipseq,239695842,MERGED_BAM_FILTER,11412781063,1871154,125.1,20623360,39614713381,14118487449,6,17515671552,6981816320,29007872,16106127360,20668416,11542672983,11542672983,41366257414
n2,chipseq,239695842,PRESEQ,11412781063,1534108,99.9,18206720,11538193055,513941,6,11545919488,507904,1055039488,16106127360,18206720,11542662985,11542662985,41366257414
n2,chipseq,2987900,PRESEQ,155106475,18774,101.8,10231808,171293475,490150,6,173826048,495616,1046364160,16106127360,10231808,175955986,175955986,515279642
n2,chipseq,2987900,MERGED_BAM_FILTER,155106475,36213,122.8,14155776,730835503,283706582,6,3244032,142667776,23355392,16106127360,14295040,175965984,175965984,515279642
n2,chipseq,29962000,PRESEQ,1604989437,173399,100.1,14958592,1671169026,494873,6,1673416704,495616,1050869760,16106127360,14958592,1673444528,1673444528,5170796515
n2,chipseq,29962000,MERGED_BAM_FILTER,1604989437,330219,124.4,17956864,6995182809,2677695856,6,432701440,1325531136,26071040,16106127360,17956864,1673454526,1673454526,5170796515
n2,chipseq,373500,MERGED_BAM_FILTER,19409231,4950,118.8,13987840,98921294,40826697,6,22794240,22560768,23355392,16106127360,14127104,26986973,26986973,64410389
n2,chipseq,373500,PRESEQ,19409231,3177,112.7,19562496,22228782,479418,6,2002944,483328,1054748672,16106127360,19562496,26976975,26976975,64410389
n2,chipseq,191221075,PRESEQ,8712302981,1359486,99.9,17809408,8504536555,510233,6,8505421824,503808,1056014336,16106127360,18874368,8507551435,8507551435,32978181418
n2,chipseq,191221075,MERGED_BAM_FILTER,8712302981,1072915,127.1,16748544,24057487856,7828981041,6,8430231552,3864367104,24870912,16106127360,16748544,8507561433,8507561433,32978181418
n2,chipseq,3745300,PRESEQ,201226407,22340,100.7,10088448,219296670,497992,6,221560832,503808,1046364160,16106127360,10088448,223753145,223753145,646348142
n2,chipseq,3745300,MERGED_BAM_FILTER,201226407,44355,123.6,17063936,945893083,367455522,6,5705728,184127488,24395776,16106127360,17063936,223763143,223763143,646348142
n2,chipseq,47805300,PRESEQ,2468333736,294524,100.0,18014208,2465453356,496768,6,2467598336,499712,1054208000,16106127360,18014208,2467678918,2467678918,8244555575
n2,chipseq,47805300,MERGED_BAM_FILTER,2468333736,448610,125.0,20832256,9327285896,3452809874,6,1211990016,1706766336,29360128,16106127360,20832256,2467688916,2467688916,8244555575
n2,chipseq,747000,PRESEQ,38857457,5305,105.3,19496960,43950726,489364,6,46206976,495616,1054748672,16106127360,19496960,49133745,49133745,128829560
n2,chipseq,747000,MERGED_BAM_FILTER,38857457,9157,122.7,19292160,191750406,76835062,6,376832,40615936,26566656,16106127360,19292160,49143743,49143743,128829560
n2,chipseq,7490500,PRESEQ,402364800,44841,100.9,10403840,433195982,491339,6,434999296,495616,1046364160,16106127360,10403840,436857791,436857791,1292690384
n2,chipseq,7490500,MERGED_BAM_FILTER,402364800,87611,124.1,14008320,1857868071,717979758,6,39108608,357167104,23355392,16106127360,14106624,436867789,436867789,1292690384
n2,chipseq,5975700,PRESEQ,309971023,35820,101.2,19427328,337373980,490751,6,339292160,495616,1054818304,16106127360,19427328,341313092,341313092,1030577327
n2,chipseq,5975700,MERGED_BAM_FILTER,309971023,69986,123.8,13910016,1424085498,548472391,6,21864448,273211392,23355392,16106127360,14049280,341323090,341323090,1030577327
n2,chipseq,59924000,MERGED_BAM_FILTER,3204537970,631067,123.6,19148800,13126766350,4975617447,6,4279767040,2461732864,27525120,16106127360,19243008,3234627828,3234627828,10341579155
n2,chipseq,59924000,PRESEQ,3204537970,360702,99.8,16084992,3232358894,498322,6,2362122240,499712,1052794880,16106127360,16084992,3234617830,3234617830,10341579155
n2,chipseq,936400,MERGED_BAM_FILTER,50401769,11741,121.3,13950976,245597918,97785163,6,57188352,51023872,23355392,16106127360,14090240,61267853,61267853,161603717
n2,chipseq,936400,PRESEQ,50401769,6645,105.5,17723392,56080477,497792,6,3260416,503808,1053265920,16106127360,17723392,61257855,61257855,161603717
n2,chipseq,95610575,PRESEQ,4925423347,607404,100.0,16723968,4624718418,501764,6,4624670720,499712,1053515776,16106127360,16723968,4627016093,4627016093,16489096542
n2,chipseq,95610575,MERGED_BAM_FILTER,4925423347,741045,125.5,14319616,15677250937,5561772518,6,3576631296,2747699200,23355392,16106127360,14454784,4627026091,4627026091,16489096542
n2,chipseq,468200,PRESEQ,25209271,3634,111.3,15798272,28374098,479679,6,30593024,483328,1051332608,16106127360,15798272,33291490,33291490,80802540
n2,chipseq,468200,MERGED_BAM_FILTER,25209271,5966,122.1,14135296,126193074,51520154,6,147456,27979776,23355392,16106127360,14274560,33301488,33301488,80802540
n2,chipseq,1872700,MERGED_BAM_FILTER,100713019,23088,123.4,14090240,481026094,188515323,6,111943680,95834112,23355392,16106127360,14229504,115867180,115867180,323191186
n2,chipseq,1872700,PRESEQ,100713019,12068,102.3,10264576,110879377,490099,6,5869568,495616,1046364160,16106127360,10264576,115857182,115857182,323191186
n2,chipseq,11951400,PHANTOMPEAKQUALTOOLS,619328932,164123,53.1,508801024,3650587746,3118458638,6,577581056,814477312,1564160000,16106127360,510648320,520617897,520617897,2061152877
n2,chipseq,11951400,BIGWIG,619328932,99024,128.7,2013319168,3138023672,1850696708,6,165359616,1413279744,2031968256,16106127360,2013827072,520617268,520617268,2061152877
n2,chipseq,11951400,PICARD_METRICS,619328932,71539,78.2,1225072640,3707755576,686966,6,3243028480,704512,19855437824,16106127360,1225654272,3678224543,3678224543,2061152877
n2,chipseq,186800,BIGWIG,9697091,19143,102.3,2003034112,33097920,15703764,6,13258752,10924032,2031968256,16106127360,2012561408,12777776,12777776,32214839
n2,chipseq,186800,PHANTOMPEAKQUALTOOLS,9697091,5030,66.6,118222848,74646530,50904738,6,6852608,13975552,1169719296,16106127360,118222848,12778407,12778407,32214839
n2,chipseq,186800,PICARD_METRICS,9697091,21726,100.1,1087475712,3199377554,685281,6,1097224192,704512,19849572352,16106127360,1087557632,3170385053,3170385053,32214839
n2,chipseq,23902700,BIGWIG,1236479068,191502,129.8,2013151232,7708077838,4975238132,6,1067921408,3995799552,2031968256,16106127360,2013761536,967778861,967778861,4122288528
n2,chipseq,23902700,PHANTOMPEAKQUALTOOLS,1236479068,327366,49.9,872382464,6908975784,5928921956,6,224145408,1530208256,1923854336,16106127360,872382464,967779488,967779488,4122288528
n2,chipseq,23902700,PICARD_METRICS,1236479068,84731,101.0,1124864000,4155692092,688619,6,1057566720,704512,19850088448,16106127360,1124864000,4125386134,4125386134,4122288528
n2,chipseq,14981000,PHANTOMPEAKQUALTOOLS,803790497,209911,52.7,696889344,4711863993,4007364258,6,689983488,1069146112,1748725760,16106127360,696889344,692664890,692664890,2585386823
